source,author,title,description,url,urlToImage,publishedAt,content,category,country
"{'id': None, 'name': 'Bqprime.com'}","T Bijoy Idicheriah, Vishwanath Nair","RBI Wants Large PSU, Private Banks To Invest More On IT As Volumes Rise â€” BQ Exclusive - BQ Prime","RBI has asked SBI, ICICI Bank, Axis Bank, Kotak Mahindra Bank, Union Bank of India, and Punjab National Bank to invest more in IT.",https://www.bqprime.com/business/rbi-wants-large-psu-private-banks-to-invest-more-on-it-as-volumes-rise,https://gumlet.assettype.com/bloombergquint%2F2022-12%2Ff567368d-6ac3-4b6c-a34d-7bf3a728c2dd%2FRBI_Building__Photo_BloombergQuint_.jpeg?rect=0%2C0%2C1280%2C672&w=1200&auto=format%2Ccompress&ogImage=true,2023-04-28T09:44:57Z,The Reserve Bank of India as part of its supervisory inspections has asked some large banks to invest more in information technology to be prepared for sharp growth in their businesses and risks emanâ€¦ [+2756 chars],business,in
"{'id': None, 'name': 'Moneycontrol'}",Nikhil Patwardhan,Swiggy starts charging customers â€˜platform feeâ€™ on food orders in monetisation push - Moneycontrol,"While Rs 2 may seem like a small amount, it would create a large enough corpus for Swiggy to reinvest back into its business as it delivers over 1.5 million orders each day, analysts said",https://www.moneycontrol.com/news/business/startup/swiggy-starts-charging-customers-platform-fee-on-food-orders-in-monetisation-push-10494681.html,https://images.moneycontrol.com/static-mcnews/2021/07/shutterstock_1365093302-770x433.jpg,2023-04-28T09:15:38Z,"Prosus-backed food tech giant, Swiggy has begun charging all users a platform fee of Rs 2 per order, irrespective of the cart value, as the company looks to control its costs. The additional charges,â€¦ [+3209 chars]",business,in
"{'id': None, 'name': 'NDTV News'}",,Majority Of Pilots Have Accepted New Compensation Package: Air India Chief - NDTV Profit,"Air India chief Campbell Wilson on Friday said that a majority of pilots have accepted the new compensation package offered last week, amid protests by Air India pilots' unions against the revised salary structure and service conditions.",https://www.ndtv.com/business/air-india-chief-campbell-wilson-says-majority-of-pilots-have-accepted-new-compensation-package-3987404,https://c.ndtvimg.com/2023-04/8acrdd2g_air-india_625x300_20_April_23.jpg,2023-04-28T08:49:41Z,"Air India has announced a new compensation package for pilots and cabin crew.
New Delhi: Air India chief Campbell Wilson on Friday said that a majority of pilots have accepted the new compensation pâ€¦ [+2199 chars]",business,in
"{'id': 'the-times-of-india', 'name': 'The Times of India'}",Kailash Babar,Best-ever April for Mumbai property stamp duty collection despite lower registrations - The Economic Times,"The state exchequer's revenue saw a 15% YoY increase to over Rs 845 crore ($113m), although registration was 15% lower at 9,933 deals. South Mumbai showed the highest uptick in sales, and properties under Rs 10m ($134,000) remained the most popular. Apartmentâ€¦",https://economictimes.indiatimes.com/industry/services/property-/-cstruction/best-ever-april-for-mumbai-property-stamp-duty-collection-despite-lower-registrations/articleshow/99839419.cms,"https://img.etimg.com/thumb/msid-99839589,width-1070,height-580,imgsize-1650247,overlay-economictimes/photo.jpg",2023-04-28T08:20:00Z,"Mumbai, the countrys largest and most expensive property market, has continued to set a new benchmark with the best stamp duty collection recorded ever in the month of April despite lower deal registâ€¦ [+3339 chars]",business,in
"{'id': 'the-times-of-india', 'name': 'The Times of India'}",ET Online,"Adani pays back $200 million Holcim debt, seeks loan extension - The Economic Times","The pre-payment will help billionaire Gautam Adanis firm seek an extension of the debt taken to fund the acquisition by three years, the report added. Global banks had lent Adani $4.5 billion to finance the purchase of Holcim Ltd. cement assets, with the mezzâ€¦",https://economictimes.indiatimes.com/industry/indl-goods/svs/cement/adani-pays-back-200-million-holcim-debt-seeks-loan-extension/articleshow/99839022.cms,"https://img.etimg.com/thumb/msid-99839244,width-1070,height-580,imgsize-93212,overlay-economictimes/photo.jpg",2023-04-28T08:14:00Z,"Adani Cement Industries Ltd. has pre-paid $200 million in the past week, helping pare a $1 billion mezzanine loan taken from global banks to fund the purchase the Indian units of Holcim Ltd., news agâ€¦ [+3028 chars]",business,in
"{'id': None, 'name': 'CarToq.com'}",Utkarsh Deshmukh,Maruti Suzuki Engage name trademarked: Could be used on new Innova HyCross badge-engineered MPV - CarToq.com,"Yesterday, it was revealed that the countryâ€™s largest carmaker plans to launch its newest and most expensive model, the Toyota Hycross-based MPV, in June or July of this year. Now, in a further advancement on this vehicle, it has been reported that Maruti Suzâ€¦",https://www.cartoq.com/maruti-suzuki-engage-name-trademarked-could-be-used-on-new-innova-hycross-badge-engineered-mpv/,https://www.cartoq.com/wp-content/uploads/2023/04/maruti-suzuki-engage-based-on-toyota-hycross-rendered.jpg,2023-04-28T08:03:47Z,"Yesterday, it was revealed that the countryâ€™s largest carmaker plans to launch its newest and most expensive model, the Toyota Hycross-based MPV, in June or July of this year. Now, in a further advanâ€¦ [+3428 chars]",business,in
"{'id': None, 'name': 'Moneycontrol'}",Moneycontrol News,Trent falls 3% as Zudio hits Q4 margins - Moneycontrol,"HDFC Securities attributed the fall in margins, from 9.3 percent to 10.1 percent, to front-loading of Zudio-related costs. Trentâ€™s Q4 net profit came in at Rs 54.2 crore, up from Rs 20.87 crore in the year-ago period",https://www.moneycontrol.com/news/business/stocks/trent-falls-3-as-zudio-hits-q4-margins-10492871.html,https://images.moneycontrol.com/static-mcnews/2022/11/Trent-770x431.jpg,2023-04-28T07:47:53Z,"Trent was trading almost 4 percent lower at noon on April 28, a day after the Tata group company reported stellar numbers for the March quarter but slipped on margin.
Trents net profit came in at Rsâ€¦ [+2215 chars]",business,in
"{'id': None, 'name': 'Hindustan Times'}",HT News Desk,"â€˜Each day, I get 4-5 mails on Air Indiaâ€™: Tata Sons chairman N Chandrasekaran - Hindustan Times","In January last year, Tata Group, the parent organisation of Tata Sons, took full control of Air India from the Union government.",https://www.hindustantimes.com/business/each-day-i-get-4-5-mails-on-air-india-tata-sons-chairman-n-chandrasekaran-101682662690781.html,https://www.hindustantimes.com/ht-img/img/2023/04/28/1600x900/05-October-2012--Mumbai---N-Chandrasekaran--Chief-_1675710819173_1682662813989.jpg,2023-04-28T07:03:27Z,"N Chandrasekaran, the chairman of Tata Sons, the parent organisation of which, Tata Group, now owns Air India, has revealed he receives four to five mails' regarding the former flag carrier, each dayâ€¦ [+1162 chars]",business,in
"{'id': None, 'name': 'India Today'}",Divya Bhati,"Delivery man in Gurugram steals 10 iPhones, replaces them with fake phones before delivery - India Today",The delivery man was on his way to deliver a parcel containing 10 iPhones and AirPods when he replaced the original devices with fake phones. The culprit is currently on the run.,https://www.indiatoday.in/technology/news/story/delivery-man-in-gurugram-steals-10-iphones-replaces-them-with-fake-phones-before-delivery-2365751-2023-04-28,https://akm-img-a-in.tosshub.com/indiatoday/images/story/202304/apple_theives-sixteen_nine.jpg?VersionId=63a3vsOiNv2m8_X4qpVXdsf4YuYX_bGo,2023-04-28T06:56:23Z,"By Divya Bhati: In a world where owning an iPhone or other Apple devices is not just about having the latest technology, but also a status symbol, it's no surprise that they are always in high demandâ€¦ [+2371 chars]",business,in
"{'id': None, 'name': 'Livemint'}",Asit Manohar,"Multibagger textile stock declares buyback of shares, 10% dividend after 300% rally in three years | Mint - Mint",Multibagger textile stock has announced buyback of shares at  â‚¹120 apiece,https://www.livemint.com/market/stock-market-news/multibagger-textile-stock-declares-buyback-of-shares-10-dividend-after-300-rally-in-three-years-11682663173333.html,https://www.livemint.com/lm-img/img/2023/04/28/600x338/Multibagger_stock_buyback_of_shares_stock_market_1682663329931_1682663330121.jpg,2023-04-28T06:32:48Z,"Multibagger stock: Welspun India shares are one of the multibagger stocks that Indian stock market has delivered in last three years, especially after post-Covid rebound. This textile stock has risenâ€¦ [+2579 chars]",business,in
"{'id': None, 'name': 'Livemint'}",Livemint,"National Pension System (NPS) scheme: New rules, and documents required for pension withdrawal that you must know | Mint - Mint",The Pension Fund Regulatory and Development Authority (PFRDA) has issued a circular mandating NPS subscribers to upload certain documents to ensure timely annuity income payments,https://www.livemint.com/money/personal-finance/national-pension-system-nps-scheme-new-rules-and-documents-required-for-pension-withdrawal-that-you-must-know-11682579995199.html,https://www.livemint.com/lm-img/img/2023/04/28/600x338/pension_1572444986212_1682663064037.JPG,2023-04-28T06:25:19Z,"NPS scheme: The Pension Fund Regulatory and Development Authority (PFRDA) issued a circular, mandating NPS subscribers to upload a few documents effective from 1 April 2023. The pension body mentioneâ€¦ [+2291 chars]",business,in
"{'id': None, 'name': 'Bqprime.com'}",Monal Sanghvi,Laurus Labs Q4 Results Review: Brokerages Cut Estimates On Uncertain FY24 Outlook - BQ Prime,"The drugmaker's net profit was down 55% year-on-year to Rs 103 crore in the quarter ended March, as per an exchange filing.",https://www.bqprime.com/business/laurus-labs-q4-results-review-brokerages-cut-estimates-on-uncertain-fy24-outlook,https://gumlet.assettype.com/bloombergquint%2F2023-04%2F6390438b-d322-4f79-8f77-1d5998d19c27%2Fistockphoto_1348098738_170667a.jpg?rect=0%2C20%2C509%2C267&w=1200&auto=format%2Ccompress&ogImage=true,2023-04-28T05:48:18Z,"<li>Maintains'hold' rating with a lower target price of Rs 294 apiece from Rs 304 earlier, implying an upside of 0.7%.
</li><li>Missed on Antique's estimates.
</li><li>This was mainly on account ofâ€¦ [+1448 chars]",business,in
"{'id': None, 'name': 'Moneycontrol'}",Moneycontrol News,RVNL jumps 8% on Rs 121-crore order win - Moneycontrol,"The share, which was trading close to its 52-week high of Rs 107.67, has zoomed 40 percent in the past week and over 60 percent in the past month",https://www.moneycontrol.com/news/business/markets/rvnl-jumps-8-on-rs-121-crore-order-win-10492761.html,https://images.moneycontrol.com/static-mcnews/2023/03/Collage-Maker-20-Mar-2023-12-27-PM-9422-770x433.jpg,2023-04-28T05:40:18Z,"Rail Vikas Nigam Ltd (RVNL) shares jumped 8 percent in the morning trade on April 28 after the company announced winning a Rs 121-crore project from the North-Central Railways.
The project is for thâ€¦ [+1481 chars]",business,in
"{'id': None, 'name': 'Livemint'}",Nishant Kumar,HUL share price slips 2% after Q4FY23 numbers; what should you do? | Mint - Mint,HUL's March quarter numbers missed Street estimates. Some brokerage firms believe the company has significant challenege ahead due to economic slowdown and increasing competition.,https://www.livemint.com/market/stock-market-news/hul-share-price-slips-2-after-q4fy23-numbers-what-should-you-do-11682658552192.html,https://www.livemint.com/lm-img/img/2023/04/28/600x338/2-0-544755166-hindustanunilever1-0_1680595802055_1682658681176.JPG,2023-04-28T05:15:30Z,"Hindustan Unilever (HUL) shares slipped 2 per cent in morning trade on BSE on Friday, a day after the company reported its last fiscal's March quarter scorecard. At first glance, it appears that the â€¦ [+5607 chars]",business,in
"{'id': None, 'name': 'Moneycontrol'}",Shivam Shukla,Shriram Finance shares decline 6.57% despite 18% surge in Q4 net profit - Moneycontrol,"On a 5-year basis the Shriram Finance stock has considerably been outperformed by the Nifty50 benchmark index. As the Shriram Finance stock has lost 15.33 percent of its value over the last 5 years. Whereas, the Nifty50 benchmark has given a return of 66.73 pâ€¦",https://www.moneycontrol.com/news/business/markets/shriram-finance-shares-decline-6-57-despite-18-surge-in-q4-net-profit-10492441.html,https://images.moneycontrol.com/static-mcnews/2023/02/Sensex_nifty_market_down_Sensex-3-770x433.jpg,2023-04-28T04:48:18Z,"The shares of Shriram Finance Ltd dropped 6.57 percent in early trade today after the companyÂ recorded a consolidated net profit of Rs 1,288 crore for the fourth quarter of 2022-23, which is 18 perceâ€¦ [+1674 chars]",business,in
"{'id': 'the-times-of-india', 'name': 'The Times of India'}",ET Now,"50% of the sale proceeds will stay in Raymond Consumer Care: Gautam Hari Singhania, Raymond - Economic Times","So, 100% of my equity holding in the consumer company I am leaving back in the company, I am not taking a single rupee out of it. So, my 50% of the sale proceeds will stay in Raymond Consumer Care and as a promoter I am putting 100% of my sales proceeds back â€¦",https://economictimes.indiatimes.com/markets/expert-view/50-of-the-sale-proceeds-will-stay-in-raymond-consumer-care-gautam-hari-singhania-raymond/articleshow/99832919.cms,"https://img.etimg.com/thumb/msid-99833004,width-1070,height-580,imgsize-6012,overlay-etmarkets/photo.jpg",2023-04-28T04:40:00Z,"""100% of my equity holding in the consumer company I am leaving back in the company, I am not taking a single rupee out of it,"" says Gautam Hari Singhania, Chairman &amp; Managing Director, RaymondWhâ€¦ [+9513 chars]",business,in
