source,author,title,description,url,urlToImage,publishedAt,content,category,country
"{'id': None, 'name': 'NDTV News'}",,NASA Spacecraft Reveals How Jupiter's Lightning Resembles Earth's - NDTV,Hidden below the brownish ammonia clouds blanketing Jupiter are clouds that like on Earth are made of water.,https://www.ndtv.com/science/nasa-spacecraft-reveals-how-jupiters-lightning-resembles-earths-4063795,https://c.ndtvimg.com/2023-05/0pk3u78g_jupiter-nasa_625x300_24_May_23.jpg,2023-05-24T17:20:59Z,"Images were taken by NASA's Juno probe.
Washington, United States: Hidden below the brownish ammonia clouds blanketing Jupiter are clouds that like on Earth are made of water. And like on Earth, ligâ€¦ [+3583 chars]",science,in
"{'id': None, 'name': 'Big Think'}",Marcelo Gleiser,Is the Universe a quantum fluctuation? - Big Think,"Perhaps the whole Universe is the result of a vacuum fluctuation, originating from what we could call quantum nothingness.",https://bigthink.com/13-8/universe-quantum-fluctuation/,"https://bigthink.com/wp-content/uploads/2023/05/pannekoek-1928-inverse_Web.jpg?resize=1200,630",2023-05-24T17:00:00Z,,science,in
"{'id': None, 'name': 'Good News Network'}",Andy Corbley,See the Moon Under the â€œDa Vinci Glowâ€ in the Next Three Days - Good News Network,"Da Vinci used his artistic insights into the nature of light, and his engineering-level geometry to describe the glow around the moon.",https://www.goodnewsnetwork.org/see-the-moon-under-the-da-vinci-glow-in-the-next-three-days/,https://www.goodnewsnetwork.org/wp-content/uploads/2023/05/Earthshine-NASA.jpg,2023-05-24T17:00:00Z,"Earthshine â€“ NASA
Thereâ€™s a unique kind of crescent moon in the sky tonight (May 24th,) and possibly the next two days as well.
Itâ€™s a crescent moon lit by Earthshine, also known as the â€œDa Vinci Gâ€¦ [+1607 chars]",science,in
"{'id': None, 'name': 'The Siasat Daily'}",Sakina Fatima,NASA spots crash site of lander that carried UAEâ€™s Rashid Rover - The Siasat Daily,"NASA has spotted a resting place of Japan's ispace'sÂ Hakuto-R Mission 1 lunar lander, which was carrying the UAE Rashid Rover to the moon.",https://www.siasat.com/nasa-spots-crash-site-of-lander-that-carried-uaes-rashid-rover-2597840/,https://cdn.siasat.com/wp-content/uploads/2023/05/Hakuto-R-Lander.jpg,2023-05-24T16:36:00Z,"NASAâ€™s Lunar Reconnaissance Orbiter (LRO), has spotted a resting place of Japanâ€™s ispaceâ€™sÂ Hakuto-R Mission 1 lunar lander, which was carrying the United Arab Emirates (UAE) Rashid Rover to the moon.â€¦ [+1253 chars]",science,in
"{'id': None, 'name': 'Evening Standard'}",Saqib Shah,Astronomers spot galaxy 25 billion light years away using James Webb telescope - Yahoo Eurosport UK,"The discovery, now known as GS-9209, may contain a big clue as to how galaxies evolve",https://www.standard.co.uk/tech/science/astronomers-identify-galaxy-james-webb-telescope-b1083482.html,https://media.zenfs.com/en/evening_standard_239/85b5089f932b7d23fb9f27416e8e3312,2023-05-24T16:27:29Z,"The GS-9209 galaxy as captured by the James Webb Space Telescope (G Brammer, C Williams, A Carnall)
Astronomers have used the worlds most powerful telescope to unshroud a huge galaxy 25 billion lighâ€¦ [+2598 chars]",science,in
"{'id': None, 'name': 'Tech Xplore'}",Adam Zewe,Mapping volumes rather than surfaces could solve graphics problems in animation and computer-aided design - Tech Xplore,"In computer graphics and computer-aided design (CAD), 3D objects are often represented by the contours of their outer surfaces. Computers store these shapes as ""thin shells,"" which model the contours of the skin of an animated character but not the flesh undeâ€¦",https://techxplore.com/news/2023-05-volumes-surfaces-graphics-problems-animation.html,https://scx2.b-cdn.net/gfx/news/2023/a-better-way-to-match.jpg,2023-05-24T15:56:05Z,"In computer graphics and computer-aided design (CAD), 3D objects are often represented by the contours of their outer surfaces. Computers store these shapes as ""thin shells,"" which model the contoursâ€¦ [+7960 chars]",science,in
"{'id': None, 'name': 'Expatguideturkey.com'}",Ece Nagihan,NASA releases breathtaking photos of Jupiter's most volcanic moon - Expat Guide Turkey,"NASA's Juno mission made its 51st close flyby of Jupiter, capturing images of its moon Io in the process. The photos of Io, the planet's most volcanic moon, are quite striking. NASA's Juno spacecraft",https://expatguideturkey.com/nasa-releases-breathtaking-photos-of-jupiters-most-volcanic-moon/,https://expatguideturkey.com/wp-content/uploads/2023/05/nasa-releases-breathtaking-photos-of-jupiters-most-volcanic-moon.webp,2023-05-24T15:23:05Z,"NASAâ€™s Juno mission made its 51st close flyby of Jupiter, capturing images of its moon Io in the process. The photos of Io, the planetâ€™s most volcanic moon, are quite striking.
NASAâ€™s Juno spacecrafâ€¦ [+1452 chars]",science,in
"{'id': None, 'name': 'Nature.com'}",,Observing the onset of pressure-driven K-shell delocalization - Nature.com,Experiments at the National Ignition Facility show how delocalization of K-shell electrons is driven by extreme pressure and temperature.,https://www.nature.com/articles/s41586-023-05996-8,https://media.springernature.com/m685/springer-static/image/art%3A10.1038%2Fs41586-023-05996-8/MediaObjects/41586_2023_5996_Fig1_HTML.png,2023-05-24T15:21:04Z,,science,in
"{'id': None, 'name': 'Phys.Org'}",Science X,Ligand-nanocrystal interactions under visible light irradiation - Phys.org,"When designing optoelectronic devices, such as solar cells, photocatalysts, and photodetectors, scientists usually prioritize materials that are stable and possess tunable properties. This allows them precise control over optical characteristics of the materiâ€¦",https://phys.org/news/2023-05-ligand-nanocrystal-interactions-visible-irradiation.html,https://scx2.b-cdn.net/gfx/news/hires/2023/ligand-nanocrystal-int.jpg,2023-05-24T15:13:05Z,"When designing optoelectronic devices, such as solar cells, photocatalysts, and photodetectors, scientists usually prioritize materials that are stable and possess tunable properties. This allows theâ€¦ [+4488 chars]",science,in
"{'id': None, 'name': 'Phys.Org'}",Science X,New production process for therapeutic nanovesicles - Phys.org,"Particles known as extracellular vesicles play a vital role in communication between cells and in many cell functions. Released by cells into their environment, these ""membrane particles"" consist of a cellular membrane carrying a cargo of specific signaling mâ€¦",https://phys.org/news/2023-05-production-therapeutic-nanovesicles.html,https://scx2.b-cdn.net/gfx/news/2023/new-production-process.jpg,2023-05-24T14:30:06Z,"Particles known as extracellular vesicles play a vital role in communication between cells and in many cell functions. Released by cells into their environment, these ""membrane particles"" consist of â€¦ [+3750 chars]",science,in
"{'id': None, 'name': 'Live Science'}",Harry Baker,"Rare green fireball explodes over Australia, creating bright flash visible for hundreds of miles - Livescience.com","The exploding meteor, known as a bolide, also created a sonic boom that shook a nearby town.",https://www.livescience.com/space/meteoroids/rare-green-fireball-explodes-over-australia-creating-bright-flash-visible-for-hundreds-of-miles,https://cdn.mos.cms.futurecdn.net/3cYh5TuPkq8ULh7bnnzQG9-1200-80.gif,2023-05-24T14:22:37Z,"Video footage of the meteor exploding. (Image credit: Carins Airport)
An unusual green meteor recently exploded as it plummeted through the sky over Australia, giving off a brilliant flash of light â€¦ [+2777 chars]",science,in
"{'id': None, 'name': 'NoCamels - Israeli Innovation News'}",Ariel Grossman,Pop! Snap! Groundbreaking Study Proves Plants 'Talk' - NoCamels - Israeli Innovation News,"For the first time ever, Israeli researchers from Tel Aviv University have been able to prove that plants do indeed make noise.",https://nocamels.com/2023/05/pop-snap-groundbreaking-study-proves-plants-talk/,https://f6h8q2y9.stackpathcdn.com/wp-content/uploads/2023/05/1-1-e1684936637676.jpeg,2023-05-24T14:05:51Z,"You wouldnâ€™t think it, but a field of flowers can be a pretty noisy place. Not because of the chirping birds or the buzzing bees but because of the sounds the plants make themselves.Â 
For the first â€¦ [+5322 chars]",science,in
"{'id': None, 'name': 'Astrobites.org'}",Astrobites,Juggling black holes in star clusters | astrobites - Astrobites,,https://astrobites.org/2023/05/24/juggling-black-holes/,,2023-05-24T14:01:45Z,,science,in
"{'id': None, 'name': 'Ancient Origins'}",ancient origins,30000 Year Arabian Standstill: A New Phase in Human Migration Detected - Ancient Origins,"Most scientists agree modern humans developed in Africa, more than 200,000 years ago, and that a great human diaspora across much of the rest of the world occurred between perhaps 60,000 and 50,000 years ago.",https://www.ancient-origins.net/news-evolution-human-origins/arabian-standstill-0018502,https://www.ancient-origins.net/sites/default/files/field/image/Arabian-Standstill.jpg,2023-05-24T13:54:22Z,"Ray Tobler /Shane T Grey /Yassine Souilmi /The Conversation 
Most scientists agree modern humans developed in Africa, more than 200,000 years ago, and that a great human diaspora across much of the â€¦ [+6111 chars]",science,in
"{'id': None, 'name': 'Spectroscopyonline.com'}",Spectroscopy Staff,Amphiphilic Perylene Diimide-Based Aggregates Serve as Fluorescent Metal Ion Probes - Spectroscopy Online,"Scientists have developed amphiphilic perylene diimide-based fluorescent hemispherical aggregates that serve as effective probes for metal ions, selectively binding to Fe3+ and Ba2+ ions.",https://www.spectroscopyonline.com/view/amphiphilic-perylene-diimide-based-aggregates-serve-as-fluorescent-metal-ion-probes,https://cdn.sanity.io/images/0vv8moc6/spectroscopy/9e0b7660dfcc2cf550108853f3ea52e195d0fa22-4032x3024.jpg?fit=crop&auto=format,2023-05-24T13:50:31Z,"In a recent study published in Spectrochimica Acta Part A: Molecular and Biomolecular Spectroscopy, authors Prajna Moharana and G. Santosh from Vellore Institute of Technology in India, investigated â€¦ [+3430 chars]",science,in
"{'id': None, 'name': 'Spectroscopyonline.com'}",Spectroscopy Staff,Spectroscopic Analysis Reveals Insights into 2-Amino-1-Naphthalenesulfonic Acid Biological Activity and Solvent Properties - Spectroscopy Online,"Scientists have conducted a spectroscopic analysis of 2-amino-1-naphthalenesulfonic acid, exploring its electronic properties and its potential as an antiviral agent.",https://www.spectroscopyonline.com/view/spectroscopic-analysis-reveals-insights-into-2-amino-1-naphthalenesulfonic-acid-biological-activity-and-solvent-properties,https://cdn.sanity.io/images/0vv8moc6/spectroscopy/357930d0f34da9ba18cc9aa4501a6c060b49b569-5569x3712.jpg?fit=crop&auto=format,2023-05-24T13:35:31Z,"In a recent study published in Spectroscopy Letters, lead author S. Muthu and the Arignar Anna Government Arts College in India research team conducted a thorough investigation into the spectroscopicâ€¦ [+3628 chars]",science,in
"{'id': None, 'name': 'The Indian Express'}",Science Desk,NASA observes a polar cyclone on Uranus for the first time - The Indian Express,"With the confirmation of a polar cyclone on Uranus, every planet with a substantial atmosphere in our solar systems seems to have a vortext at its poles.",https://indianexpress.com/article/technology/science/nasa-polar-cyclone-uranus-8626968/,https://images.indianexpress.com/2023/05/Cyclone-in-uranus-20230524.jpg,2023-05-24T12:15:33Z,"NASAs Jet Propulsion Laboratory (JPL) announced that for the first time, scientists have strong evidence of a polar cyclone on Uranus. They examined radio waves emitted by the planet using ground-basâ€¦ [+1965 chars]",science,in
"{'id': None, 'name': 'EarthSky'}",,Weird comet in asteroid belt targeted by Webb - EarthSky,,https://earthsky.org/space/weird-comet-read-asteroid-belt-webb/,https://earthsky.org/upl/2023/05/Comet-Read-artists-illustration-May-15-2023.jpg,2023-05-24T11:54:56Z,"View larger. | This is an artistâ€™s illustration of what weird Comet Read (238P/Read) might look like up close. Image via NASA/ ESA.
Comets are rare in the asteroid belt between the planets Mars and â€¦ [+4581 chars]",science,in
"{'id': None, 'name': 'Zoom'}",TN Science Desk,NASA's Dynamic Duo: Chandra and Webb Telescopes Reveal Mesmerizing Cosmic Sights - Times Now,Space Spectacles: NASA's Chandra and Webb Telescopes Unveil Stunning Cosmic Imagery,https://www.timesnownews.com/technology-science/nasas-dynamic-duo-chandra-and-webb-telescopes-reveal-mesmerizing-cosmic-sights-article-100475851,"https://static.tnn.in/thumb/msid-100475851,updatedat-1684928737336,width-1280,height-720,resizemode-75/100475851.jpg",2023-05-24T11:45:37Z,"JAC Results 2023 Class 12 Date LIVE: Jharkhand Academic Council 12th Arts, Commerce Result Likely Today on jacresults.com",science,in
"{'id': None, 'name': 'Interesting Engineering'}",Tomilayo Ijarotimi,Mars and ChatGPT: How AI can help scientists study the Red Planet - Interesting Engineering,Discover how ChatGPT can aid Mars exploration â€“ from automating the analysis of geological features to detecting signs of life.,https://interestingengineering.com/innovation/chatgpt-on-mars-help-scientists-study,https://dnd2oi6izkvoi.cloudfront.net/2023/05/24/image/jpeg/UeK2Xv2h32euuwqZKBxCMqdT2Fdbw9azPSte7dAQ.jpg,2023-05-24T11:29:00Z,"Data analysis and interpretation:
Mars missions generate enormous data, ranging from atmospheric measurements to geological surveys. ChatGPT's advanced natural language processing capabilities couldâ€¦ [+2164 chars]",science,in
"{'id': None, 'name': 'YouTube'}",,Montreal astronomers discover Earth-sized planet potentially covered with volcanoes - CTV News,Bjorn Benneke led a team of Montreal astronomers who discovered an Earth-sized exoplanet that is likely covered in volcanoes.Subscribe to CTV News to watch m...,https://www.youtube.com/watch?v=OBJryYSSwVY,https://i.ytimg.com/vi/OBJryYSSwVY/maxresdefault.jpg,2023-05-24T11:01:00Z,,science,in
"{'id': None, 'name': 'India Education Diary'}",iednewsdesk,University of Geneva team shows specific gene modification causes feathers to replace scales in the chicken - India Education Diary,"Scales, spines, feathers and hair are examples of vertebrate skin appendages, which constitute a remarkably diverse group of micro-organs. Despite their natural multitude of forms, these appendages share early developmental processes at the embryonic",https://indiaeducationdiary.in/university-of-geneva-team-shows-specific-gene-modification-causes-feathers-to-replace-scales-in-the-chicken/,https://indiaeducationdiary.in/wp-content/uploads/2023/05/image-20230502152652-1.png,2023-05-24T10:56:55Z,"Scales, spines, feathers and hair are examples of vertebrate skin appendages, which constitute a remarkably diverse group of micro-organs. Despite their natural multitude of forms, these appendages sâ€¦ [+3825 chars]",science,in
"{'id': None, 'name': 'ThePrint'}",Sandhya Ramesh,"Stunning explosion in the sky, closest supernova to Earth in 5 yrs offers new celestial treat - ThePrint","SN 2023ixf, first detected on 19 May, is the death of a star that was many times larger and more massive than our Sun, located nearly 21 million light years away from Earth.",https://theprint.in/india/stunning-explosion-in-the-sky-closest-supernova-to-earth-in-5-yrs-offers-new-celestial-treat/1591625/,https://static.theprint.in/wp-content/uploads/2023/05/super.jpg,2023-05-24T09:57:19Z,"Bengaluru: A new supernova sprung up in the night sky last week, showing up as a bright star in the Pinwheel Galaxy (Messier 101), and visible through binoculars and telescopes.
Named SN 2023ixf, thâ€¦ [+5447 chars]",science,in
"{'id': None, 'name': 'Devdiscourse'}",Devdiscourse News Desk,NASA's new mission to study high-altitude ice clouds - Devdiscourse,Read more about NASA's new mission to study high-altitude ice clouds on Devdiscourse,https://www.devdiscourse.com/article/science-environment/2463084-nasas-new-mission-to-study-high-altitude-ice-clouds,https://www.devdiscourse.com/remote.axd?https://devdiscourse.blob.core.windows.net/devnews/24_05_2023_15_18_10_7666945.jpg?width=920&format=jpeg,2023-05-24T09:48:10Z,NASA has announced a new mission called PolSIR (Polarized Submillimeter Ice-cloud Radiometer) to conduct a detailed study of high-altitude ice clouds and determine how and why they change throughout â€¦ [+1189 chars],science,in
"{'id': None, 'name': 'Asianatimes.com'}",Phaguni.Sachdeva,Engineering Bacteria: Synthesizing Unnatural Amino Acid - Asiana Times,"Researchers from University of Delaware have engineered bacteria to synthesize an unnatural amino acid. Proteins are made up of amino acids, which are necessary for the proper functioning of biological systems. There exist 20 standard amino acids which make uâ€¦",https://asianatimes.com/engineering-bacteria-to-make-unnatural-amino-acid/,https://spaces-asianatimes.sgp1.digitaloceanspaces.com/2023/05/VLEFJqB8-Untitled-design-5.jpg,2023-05-24T09:11:20Z,"Researchers from University of Delaware have engineered bacteria to synthesize an unnatural amino acid.
Proteins are made up of amino acids, which are necessary for the proper functioning of biologiâ€¦ [+3634 chars]",science,in
"{'id': None, 'name': 'Technology Networks'}",Technology Networks,Liver Cancer Is Driven by B Cells - Technology Networks,A team of researchers has now found a mechanism in thale cress which enables plants to provide protection against salt stress for their sensitive stem cells in the meristem at the root tip.,https://www.technologynetworks.com/cell-science/news/new-mechanism-for-sodium-salt-detoxification-discovered-in-plants-373767,https://assets.technologynetworks.com/production/dynamic/images/content/373767/new-mechanism-for-sodium-salt-detoxification-discovered-in-plants-373767-640x360.jpg?cb=20230524,2023-05-24T08:48:12Z,"A high content of sodium-containing salts in the soil is a problem for many plants: as a result, they grow less well, or not at all. Soil salinisation is seen as one of the greatest threats to being â€¦ [+3787 chars]",science,in
"{'id': None, 'name': 'News9live.com'}",,Hubble Space Telescope captures jellyfish galaxy JW39 - News9 LIVE,Jellyfish galaxies have material being stripped from them as they pass through hot gas within galaxy clusters,https://www.news9live.com/science/hubble-space-telescope-captures-jellyfish-galaxy-jw39-2152922,https://images.news9live.com/wp-content/uploads/2023/05/potw2321a-Cropped.jpg,2023-05-24T08:38:22Z,"Jellyfish galaxies have material being stripped from them as they pass through hot gas within galaxy clusters
The Hubble Space Telescope has captured a jellyfish galaxy designated as JW39, located aâ€¦ [+1978 chars]",science,in
"{'id': None, 'name': 'Hindustan Times'}",HT Tech,"NASA Astronomy Picture of the Day 24 May 2023: As Moon hides behind Jupiter, Sony camera snaps amazing pic - HT Tech","Todayâ€™s NASA Astronomy Picture of the Day is a snapshot of lunar occultation, as the Moon hid behind Jupiter.",https://tech.hindustantimes.com/tech/news/nasa-astronomy-picture-of-the-day-24-may-2023-as-moon-hides-behind-jupiter-sony-camera-snaps-amazing-pic-71684917091057.html,https://images.hindustantimes.com/tech/img/2023/05/24/1600x900/nasa_1684917214394_1684917217656.jpg,2023-05-24T08:34:09Z,"Over the past few months, we have seen several stunning snapshots of celestial objects as part of NASA's Astronomy Picture of the Day, which is published on a daily basis. Snapshots of celestial objeâ€¦ [+1643 chars]",science,in
"{'id': None, 'name': 'Nanowerk'}",,Nontoxic nanosystem powder uses sunlight to quickly disinfect contaminated drinking water - Nanowerk,"A low-cost, recyclable powder can kill thousands of waterborne bacteria per second when exposed to sunlight. Scientists say the ultrafast disinfectant could be a revolutionary advance for 2 billion people worldwide without access to safe drinking water.",https://www.nanowerk.com/nanotechnology-news2/newsid=63046.php,https://www.nanowerk.com/nanotechnology-news2/id63046.jpg,2023-05-24T08:15:50Z,"Nanowerk Newsletter
Get our daily Nanotechnology News to your inbox!",science,in
"{'id': None, 'name': 'India Today'}",Reuters,South African fossils reveal ancient beast's epic journey to oblivion - India Today,"This beast, a tiger-sized, saber-toothed mammal forerunner called Inostrancevia, had been known only from fossils excavated in Russia's northwestern corner bordering the Arctic Sea.",https://www.indiatoday.in/science/story/south-african-fossils-reveal-ancient-beasts-epic-journey-to-oblivion-2383580-2023-05-24,https://akm-img-a-in.tosshub.com/indiatoday/images/story/202305/saber-toothed_mammal-sixteen_nine.jpg?VersionId=_frVAce4v1IC1A4TEKyObTa7NbxyG8Ko,2023-05-24T07:44:08Z,By Reuters: It was a dire moment for life on Earth. Runaway global warming triggered by calamitous volcanism in Siberia inflicted the worst mass extinction on record - dooming perhaps 90% of species â€¦ [+4261 chars],science,in
"{'id': 'the-times-of-india', 'name': 'The Times of India'}",Muskaan Ahmed,"How to watch Moon, Venus & Mars conjunction today - Indiatimes.com",Space enthusiasts and explorers who have been wanting to attend a skywatching event can now take part in the monthly telescope observation organised b,https://timesofindia.indiatimes.com/city/chennai/how-to-watch-moon-venus-mars-conjunction-today/articleshow/100467887.cms,"https://static.toiimg.com/thumb/msid-100468021,width-1070,height-580,imgsize-337611,resizemode-75,overlay-toi_sw,pt-32,y_pad-40/photo.jpg",2023-05-24T06:59:00Z,"In MP's Bandhavgarh, signs of 2,000-year-old 'modern society'",science,in
"{'id': None, 'name': 'Zoom'}",TN Science Desk,NASA's Hubble Telescope Unveils Clues to a Rare 'Middleweight' Black Hole Hidden in Nearest Star Cluster! - Times Now,Phantom of the Cosmos: Hubble's Thrilling Hunt for an Elusive Black Hole,https://www.timesnownews.com/technology-science/nasas-hubble-telescope-unveils-clues-to-a-rare-middleweight-black-hole-hidden-in-nearest-star-cluster-article-100466548,"https://static.tnn.in/thumb/msid-100466548,updatedat-1684910028145,width-1280,height-720,resizemode-75/100466548.jpg",2023-05-24T06:33:48Z,"Did You Know Indian Billionaire Abhay Firodia's Force Motors Produces Engines for Mercedes Benz, BMW, Rolls Royce; Has A Net Worth Of USD 3 Billion",science,in
"{'id': None, 'name': 'Bbvaopenmind.com'}",,"Genes, the Origin of Life - BBVA OpenMind","RNA would be both the chicken and the egg. Before the first cell existed, RNA was able to replicate itself to create a chain, a protein",https://www.bbvaopenmind.com/en/science/bioscience/rna-genes-the-origin-of-life/,https://www.bbvaopenmind.com/wp-content/uploads/2023/05/BBVA-OpenMind-Yanes-Los-genes-el-origen-de-la-vida_0.jpg,2023-05-24T06:20:26Z,"One of the most extreme and outrageous hoaxes about the COVID-19 pandemic claims that the messenger RNA (mRNA) used in vaccines is some kind of tool to genetically modify humans, and goes on to say tâ€¦ [+5156 chars]",science,in
"{'id': None, 'name': 'Hindustan Times'}",HT Tech,Solar storm threat for Earth continues amid NOAA satellites detecting sunspot decay - HT Tech,"NOAA satellites have spotted a decay in the magnetic field of sunspot AR3311. As a result, it has reduced the chances of an X-class solar flare eruption from 30% to 20%. However, it may be too early to write off the solar storm threat.",https://tech.hindustantimes.com/tech/news/solar-storm-threat-for-earth-continues-amid-noaa-satellites-detecting-sunspot-decay-71684907748247.html,https://images.hindustantimes.com/tech/img/2023/05/24/1600x900/Sun_and_the_sea_1681961926459_1684907778392.jpg,2023-05-24T05:58:38Z,"Yesterday, it was reported that a highly unstable sunspot, AR3311, which was responsible for an X-class solar flare eruption last week, has now entered the full view of Earth. The National Oceanic anâ€¦ [+2005 chars]",science,in
"{'id': None, 'name': 'Livemint'}",Livemint,"Earthshine tonight: How, what and when to see the moon, check details | Mint - Mint",Earthshine is a subtle glow on the unlit part of the Moon during specific phases which will be visible tonight after sunset if weather conditions permit.,https://www.livemint.com/news/world/earthshine-tonight-how-what-and-when-to-see-the-moon-check-details-11684898091591.html,https://www.livemint.com/lm-img/img/2023/05/24/600x338/AP04-24-2023-000002B-0_1684900987128_1684901268251.jpg,2023-05-24T05:15:09Z,"Have you noticed the ethereal glow emanating from the Moon? It's a phenomenon known as Earthshine, where a subtle light bathes the typically dark side of the lunar surface. Earthshine presents a captâ€¦ [+2555 chars]",science,in
"{'id': None, 'name': 'MENAFN.COM'}",MENAFN,US 'Space Symphony' Puts Stunning NASA Images To Music - MENAFN.COM,"(MENAFN - Jordan Times)  TYSONS CORNER, Virginia - It could be the ultimate blend of art and science - a new seven-suiteâ€œspace symph",https://menafn.com/1106302114/US-Space-Symphony-Puts-Stunning-NASA-Images-To-Music,https://menafn.com/updates/pr/2023-05/23/JT_5f51cimage_story.png,2023-05-24T03:18:02Z,"(MENAFN- Jordan Times) TYSONS CORNER, Virginia - It could be the ultimate blend of art and science - a new seven-suitespace symphony inspired and illustrated by NASA's latest mind-boggling images.Theâ€¦ [+4253 chars]",science,in
"{'id': None, 'name': 'YouTube'}",,Help protect coral reefs through an AI project | New Day - CNN Philippines,Coral reefs are some of the most vulnerable ecosystems on earth.But did you know you can help save the world's coral reefs by just listening with this new ar...,https://www.youtube.com/watch?v=0kFkd8apmak,https://i.ytimg.com/vi/0kFkd8apmak/maxresdefault.jpg,2023-05-24T02:13:42Z,,science,in
"{'id': None, 'name': 'ScienceAlert'}",Carly Cassella,A Common Fungus Evolved to Grow 20000 Times Bigger in Just a Few Years - ScienceAlert,"What started as a single cell in 2018, invisible to the human eye, has now evolved into a multicellular beast about the size of a flea.",https://www.sciencealert.com/a-common-fungus-evolved-to-grow-20000-times-bigger-in-just-a-few-years,https://www.sciencealert.com/images/2023/05/YeastEvolutionExperiment.jpg,2023-05-24T01:55:25Z,"What started as a single cell in 2018, invisible to the human eye, has now evolved into a multicellular beast about the size of a flea.
An ongoing study on a brewer's yeast (Saccharomyces cerevisiaeâ€¦ [+3947 chars]",science,in
"{'id': None, 'name': 'Spaceflight Now'}",,Watch live: SpaceX ready for launch of Arabsat telecom payload tonight â€“ Spaceflight Now - Spaceflight Now,,https://spaceflightnow.com/2023/05/24/falcon-9-badr-8-launch-coverage/,,2023-05-24T01:52:30Z,"EDITORâ€™S NOTE:Â  Updated May 24 after the scrub of the first Badr 8 launch attempt, then with launch delay to Friday.
SpaceX scrubbed a launch attempt early Wednesday at Cape Canaveral due to thick câ€¦ [+8684 chars]",science,in
"{'id': None, 'name': 'Science Daily'}",,What marsupials can teach us about brain development - Science Daily,Research has revealed features of early human brain development are mimicked in the brains of marsupials.,https://www.sciencedaily.com/releases/2023/05/230523123734.htm,https://www.sciencedaily.com/images/scidaily-icon.png,2023-05-23T23:19:55Z,University of Queensland research has revealed features of early human brain development are mimicked in the brains of marsupials.Lead author Dr Rodrigo SuÃ¡rez from UQ's Queensland Brain Institute anâ€¦ [+1964 chars],science,in
"{'id': None, 'name': 'India Education Diary'}",iednewsdesk,University Of Sheffield Astronomers Solve The Mystery Of Quasars - India Education Diary,"Scientists have unlocked one of the biggest mysteries of quasars â€“ the brightest, most powerful objects in the Universe â€“ by discovering that they are ignited by galaxies colliding.First discovered 60 years ago, quasars can shine as brightly as a tri",https://indiaeducationdiary.in/university-of-sheffield-astronomers-solve-the-mystery-of-quasars/,https://indiaeducationdiary.in/wp-content/uploads/2023/05/Quasar.jpg,2023-05-23T17:30:30Z,"Scientists have unlocked one of the biggest mysteries of quasars the brightest, most powerful objects in the Universe by discovering that they are ignited by galaxies colliding.
First discovered 60 â€¦ [+3019 chars]",science,in
"{'id': None, 'name': 'Science Daily'}",,Electronic noses sniff out volatile organic compounds: Improving the fluid flow inside noselike chambers can enhance detection of harmful chemicals. - Science Daily,"Tracing volatile organic compounds is important for public safety and all 'smell' related issues. To this end, researchers introduce a fluid mechanics-based chamber design for an electronic nose that consistently detects VOCs at low concentrations. The strateâ€¦",https://www.sciencedaily.com/releases/2023/05/230523123719.htm,https://www.sciencedaily.com/images/scidaily-icon.png,2023-05-23T17:27:01Z,"Volatile organic compounds are chemicals emitted as gases that can have adverse health effects. They are often found in paints, pharmaceuticals, and refrigerants, among other common products, but theâ€¦ [+2551 chars]",science,in
"{'id': None, 'name': 'Phys.Org'}",Science X,"Life on Earth quickly became independent from lightning as a nitrogen source, says new study - Phys.org","Lightning's role in making nitrogen available for life on Earth may have been relatively short-lived, according to a new study led by researchers at the University of St Andrews Centre for Exoplanet Science.",https://phys.org/news/2023-05-life-earth-quickly-independent-lightning.html,https://scx2.b-cdn.net/gfx/news/hires/2022/lightning.jpg,2023-05-23T17:05:04Z,"Lightning's role in making nitrogen available for life on Earth may have been relatively short-lived, according to a new study led by researchers at the University of St Andrews Centre for Exoplanet â€¦ [+4364 chars]",science,in
"{'id': None, 'name': 'Theglobestalk.com'}",https://m.facebook.com/theglobestalk/?ref=bookmarks,Beyond Earth: The Epic Hunt for Life in Alpha Centauri Begins - The Globe's Talk,"The search for extraterrestrial life has captivated humanity's imagination for centuries. Among the countless celestial bodies in the universe, Alpha Centauri, our nearest neighboring star system, holds particular intrigue",https://theglobestalk.com/beyond-earth-hunt-life-alpha-centauri-begins/,https://theglobestalk.com/wp-content/uploads/2023/05/IMG-20230523-WA0032-min-min-1-e1684859238865.jpg,2023-05-23T16:49:52Z,"The search for extraterrestrial life has captivated humanityâ€™s imagination for centuries. Among the countless celestial bodies in the universe, Alpha Centauri, our nearest neighboring star system, hoâ€¦ [+7073 chars]",science,in
"{'id': None, 'name': 'Etvbharat.com'}",ETV Bharat,In a first BHU scientists conducting research on human brain evolution since ancient age - ETV Bharat,"Researchers from the neurology department, visual arts and archaeology department are jointly working on the development of the human brain in the next hundred years",https://www.etvbharat.com/english/state/uttar-pradesh/in-a-first-bhu-scientists-conducting-research-on-human-brain-evolution-since-ancient-age/na20230523221155625625900,https://etvbharatimages.akamaized.net/etvbharat/prod-images/1200-675-18576423-632-18576423-1684850159520.jpg,2023-05-23T16:42:17Z,"Researchers from the neurology department, visual arts and archaeology department are jointly working on the development of the human brain in the next hundred years.Varanasi (Uttar Pradesh): Scientiâ€¦ [+2282 chars]",science,in
